step_time,reward,total_stopped,total_wait_time,total_CO2_emission,average_speed
2115.0,52,25,486.0,182067.28104242764,0.14300182884988769
2120.0,56,22,558.0,170731.923660214,0.10639500190449756
2125.0,50,19,587.0,182095.3029047065,0.15155950335196444
2130.0,52,18,588.0,164848.06998704403,0.136912179704464
2135.0,50,19,598.0,175685.16470468324,0.1301775178540279
2140.0,45,20,526.0,151675.90462747644,0.1449096984825422
2145.0,48,23,508.0,131239.1822406376,0.0906969035580707
2150.0,51,20,569.0,160405.03267351576,0.11279521443423328
2155.0,46,18,579.0,185175.09821287653,0.1568504896914505
2160.0,50,19,573.0,186212.4680503286,0.1774561854945768
2165.0,52,17,570.0,144252.80296601003,0.13457968652298122
2170.0,46,12,514.0,146079.05389941862,0.1473901275624086
2175.0,50,24,436.0,163907.8862724393,0.0894702717730253
2180.0,50,22,503.0,177878.60938086896,0.12228119594525431
2185.0,51,20,515.0,212474.69415505338,0.1705142840576859
2190.0,52,20,511.0,184516.68551667294,0.17696531869805318
2195.0,51,17,526.0,156922.125291144,0.14274083114768707
2200.0,46,15,491.0,136950.43912708617,0.12482885289133325
2205.0,46,18,445.0,154458.30357854586,0.1263945165934744
2210.0,53,20,482.0,173663.5217001867,0.11545759333476775
2215.0,50,17,480.0,177089.26494924468,0.15433806191406244
2220.0,49,24,478.0,168684.66468871938,0.1783892706147743
2225.0,50,16,507.0,140286.45763538583,0.14197630885089893
2230.0,48,12,475.0,171867.47304857709,0.12970778084744267
2235.0,50,19,423.0,159468.09223798715,0.13601272508124096
2240.0,49,16,454.0,156012.58028476062,0.15000727348031154
2245.0,45,18,435.0,161570.16425045978,0.15854382884866064
2250.0,41,16,452.0,174426.34605029048,0.15738549743998945
2255.0,46,15,476.0,124292.05965348314,0.13372076738388428
2260.0,45,16,444.0,151151.8878696159,0.14210470901515124
2265.0,42,20,420.0,155837.52196735272,0.15461312551411147
2270.0,46,21,475.0,155473.42788518037,0.14411309509590117
2275.0,44,19,496.0,170225.50007951775,0.16489144802784908
2280.0,45,19,489.0,163323.05562451307,0.14767570148454365
2285.0,50,18,515.0,173910.26671953785,0.15626293061114854
2290.0,47,15,496.0,162640.28588686817,0.17256217795458556
2295.0,48,22,462.0,176742.58134550878,0.16207764049047446
2300.0,50,20,514.0,146936.41557632925,0.12254332036752252
2305.0,44,19,507.0,169405.6268001107,0.11378508498682664
2310.0,44,21,504.0,164669.7497234324,0.11253555641690575
2315.0,45,12,521.0,147677.57008318408,0.1430883641568028
2320.0,44,14,485.0,135805.2224908187,0.1533052454093411
2325.0,45,17,465.0,126647.87135833039,0.11480368385008768
2330.0,47,18,500.0,153975.24139142595,0.11134048006885956
2335.0,49,20,492.0,154841.4444085458,0.11149653374722895
2340.0,42,13,460.0,162562.03141456214,0.14439774996646554
2345.0,42,13,479.0,141257.66008510994,0.13776840992605915
