step_time,reward,total_stopped,total_wait_time,total_CO2_emission,average_speed
1110.0,-28.674966563350246,30,866.0,223260.47668556447,0.09409153463027091
1115.0,-38.78042928386508,27,937.0,233171.0511180425,0.0961682367008401
1120.0,-29.31790161953099,24,936.0,237216.13913616177,0.09842821434998791
1125.0,-31.93121492282855,31,908.0,224622.8706999187,0.10532301968236399
1130.0,-42.248204696965246,25,969.0,212563.82839709395,0.09685011338153675
1135.0,-24.75315843405226,24,922.0,225720.8093545185,0.10198066865214196
1140.0,-29.017908943421958,33,915.0,243557.05130237967,0.09504138195105417
1145.0,-41.08974732478922,24,973.0,224673.9104799284,0.10705342641084768
1150.0,-34.42996672045649,28,962.0,234626.47753283274,0.0979050357461434
1155.0,-26.59046441305864,29,947.0,229806.20234413046,0.09926104160738498
1160.0,-37.34758527119848,28,1019.0,234286.8781078117,0.09818591060395121
1165.0,-29.8703404522016,22,1011.0,218201.39593455562,0.09774900650814417
1170.0,-32.25122168671462,25,982.0,236236.0656356656,0.09986903412184885
1175.0,-41.7518636378822,23,1041.0,232337.4026372957,0.0942480355795457
1180.0,-29.549582464327127,21,1023.0,215788.76393674166,0.1045227151621706
1185.0,-26.674640648969415,28,986.0,245648.4340110366,0.10214021439203404
1190.0,-42.00634677787752,24,1037.0,215633.05968142327,0.10513410611905069
1195.0,-30.743099105145493,22,1024.0,243160.52879941385,0.10038487540846434
1200.0,-32.67594540225916,23,979.0,249344.49832138926,0.10301481342121903
1205.0,-35.673692947706535,21,1017.0,231890.64779182262,0.09888356384290994
1210.0,-36.69467778487829,25,998.0,232882.26049805785,0.09745552881028484
1215.0,-26.31583380717358,32,973.0,267703.47093544615,0.09836294667980718
1220.0,-42.42118741063936,27,1017.0,239145.18301347087,0.09462984802977352
1225.0,-28.872130687609165,27,1019.0,240877.39134379657,0.10372873039664128
1230.0,-31.075059808058622,34,997.0,245542.7249279197,0.10387677161253484
1235.0,-38.71460755195222,26,1066.0,231379.52636272018,0.09647800873035196
1240.0,-32.252291195376905,25,1018.0,217622.14807871537,0.094157210086856
1245.0,-27.349651108842163,34,1037.0,243842.5882626229,0.09974168550310501
1250.0,-34.30201939630265,24,1070.0,216454.3668255347,0.09871643539389079
1255.0,-32.32560903133105,25,1042.0,219469.64162920398,0.10493025132640418
1260.0,-29.234427105633806,33,1000.0,249411.4609645374,0.09410121659789962
1265.0,-42.19087448323756,24,1058.0,228091.43865631134,0.09551605589283806
1270.0,-32.60247156714427,24,1050.0,231604.3941378032,0.10450025125995546
1275.0,-25.06959378203558,31,1023.0,244329.6595616633,0.10859398345847558
1280.0,-41.25824804234952,29,1087.0,232067.02084325513,0.09788969336193436
1285.0,-35.273579565392986,22,1067.0,245377.98076169463,0.09944107424028951
1290.0,-32.398102644928244,31,1034.0,245013.02706793995,0.09914485584429977
1295.0,-40.741216724292926,27,1098.0,212736.9592326113,0.09379004869625394
1300.0,-27.749107222358102,27,1092.0,237987.8306952388,0.09687422331537245
1305.0,-26.744333250003486,35,1074.0,243684.9592465391,0.09063954021418873
1310.0,-39.17481424222793,27,1151.0,240224.0744517403,0.10120882464207787
1315.0,-30.459553535500532,26,1149.0,234601.90621534098,0.09430817558676854
1320.0,-27.19423047544579,30,1117.0,225270.33416754814,0.09824943840501596
1325.0,-38.92863306317348,24,1184.0,224623.40314619086,0.09375280155623161
1330.0,-29.485325665743577,24,1161.0,235977.53473871865,0.09948555003019127
1335.0,-28.55758926754271,27,1107.0,246499.28713356724,0.09390347158018425
1340.0,-42.21809225697259,22,1145.0,213825.12607283343,0.10418179824204958
