step_time,reward,total_stopped,total_wait_time,total_CO2_emission,average_speed
600.0,-0.6698602175231515,7,88.0,114423.5082687481,0.3301397824768485
605.0,-0.7427584924295341,5,88.0,82198.02664589942,0.257241507570466
610.0,-0.7542750801714051,7,50.0,92721.22369168742,0.24572491982859496
615.0,-0.7435677707910302,13,81.0,120237.02779825308,0.25643222920896974
620.0,-0.7174853468672336,6,92.0,100465.93827500308,0.28251465313276636
625.0,-0.7478262448038467,8,86.0,120039.26021867669,0.25217375519615326
630.0,-0.7560782290807894,11,98.0,108412.0738055745,0.24392177091921063
635.0,-0.773950347207518,8,113.0,115428.75307815743,0.226049652792482
640.0,-0.7601316880158893,8,118.0,123177.65904155475,0.23986831198411077
645.0,-0.7092169932983197,11,138.0,142493.74220858127,0.2907830067016803
650.0,-0.7391530090764264,10,158.0,113781.54862954035,0.26084699092357355
655.0,-0.8470351850485361,7,126.0,89723.37620023993,0.15296481495146383
660.0,-0.787815804884876,11,107.0,136297.09889679533,0.21218419511512396
665.0,-0.7497778084118604,10,121.0,128647.20927220822,0.25022219158813963
670.0,-0.7300968969852724,12,100.0,141998.785316327,0.26990310301472764
675.0,-0.7793321088307141,11,123.0,119962.61284357971,0.22066789116928587
680.0,-0.7226618338257312,5,120.0,114043.01047720242,0.27733816617426876
685.0,-0.7709730023036443,6,92.0,110968.50203227303,0.22902699769635568
690.0,-0.7431297485899508,9,106.0,110233.58959910586,0.25687025141004916
695.0,-0.7951269127774838,12,127.0,113222.13077699216,0.20487308722251624
700.0,-0.8023044464821819,11,124.0,99214.4221299472,0.19769555351781812
705.0,-0.813067872447666,8,107.0,112201.23496835494,0.18693212755233402
710.0,-0.7494309606330087,5,112.0,113177.62803046362,0.2505690393669912
715.0,-0.752411735927356,8,95.0,107787.22052520655,0.24758826407264398
720.0,-0.8150748003128029,14,121.0,115451.6783507388,0.1849251996871971
725.0,-0.7929679800818524,15,157.0,137914.98916542315,0.2070320199181476
730.0,-0.7676305619136862,10,140.0,144662.92213840265,0.2323694380863138
735.0,-0.7568805568605832,9,106.0,128528.56934789594,0.24311944313941677
740.0,-0.7568990390699752,8,133.0,123291.22288185754,0.24310096093002478
745.0,-0.7858274010350826,11,161.0,153097.07666300584,0.21417259896491736
750.0,-0.8326415683021505,17,204.0,132248.70585853068,0.16735843169784945
755.0,-0.8352482101581788,15,240.0,124792.01601606059,0.1647517898418211
760.0,-0.7665775557171444,12,225.0,153551.42892600325,0.23342244428285566
765.0,-0.8418720644906335,14,220.0,123220.93108846022,0.1581279355093665
770.0,-0.8261827143217807,9,233.0,145944.17297981653,0.17381728567821927
775.0,-0.8024694137136597,12,237.0,125573.08814619284,0.1975305862863404
780.0,-0.8571123307047424,19,255.0,125335.93109279267,0.14288766929525767
785.0,-0.8561177934267626,18,296.0,144624.75086358105,0.1438822065732374
790.0,-0.7847801219313216,15,285.0,173693.2223109614,0.21521987806867834
795.0,-0.7897843377913897,12,251.0,157684.5668632455,0.21021566220861035
800.0,-0.8536638332052823,12,268.0,133354.9717029838,0.1463361667947177
805.0,-0.8131645907167585,13,267.0,182578.29736586477,0.18683540928324152
810.0,-0.8004027434324903,16,281.0,159115.30567855458,0.19959725656750976
815.0,-0.8108775951323628,14,311.0,129462.71419762884,0.18912240486763723
820.0,-0.8390607236777666,18,304.0,155210.22779135223,0.1609392763222334
825.0,-0.8477384230641212,17,280.0,158011.36725159627,0.15226157693587888
830.0,-0.8214123925477606,17,325.0,163626.2046747951,0.17858760745223948
835.0,-0.8265360756624109,13,324.0,142467.96978048712,0.173463924337589
840.0,-0.8466710610465423,19,327.0,146473.33006249688,0.1533289389534577
845.0,-0.8891935981431667,18,369.0,131580.7527289497,0.11080640185683334
850.0,-0.8737690752768323,15,354.0,133212.38126302726,0.12623092472316763
855.0,-0.858889590266845,19,325.0,134155.25991571613,0.14111040973315508
860.0,-0.8803212284198814,13,343.0,114772.04319096601,0.11967877158011865
865.0,-0.837208939676216,13,337.0,143672.4932881453,0.16279106032378396
870.0,-0.8058166911971582,16,347.0,162948.3811114693,0.19418330880284185
875.0,-0.7701207982522521,12,371.0,171750.96725864132,0.2298792017477479
880.0,-0.7720785002384296,15,345.0,153468.70041242137,0.22792149976157042
885.0,-0.8042960548554572,15,319.0,166666.91791396626,0.19570394514454276
890.0,-0.7668127526347276,12,347.0,163052.89691533963,0.23318724736527244
895.0,-0.7976149283987071,13,338.0,157121.03882338287,0.20238507160129296
900.0,-0.8796716001653484,17,308.0,139762.71392197913,0.12032839983465156
905.0,-0.8312305700724167,12,337.0,174062.69435716202,0.16876942992758326
910.0,-0.8067378113821642,12,305.0,185582.3672063707,0.1932621886178358
915.0,-0.7623224995283895,16,336.0,174507.66417712506,0.2376775004716105
920.0,-0.8196522871676202,18,372.0,134860.65020662986,0.18034771283237988
925.0,-0.8579626400898573,17,362.0,146537.9936704716,0.14203735991014266
930.0,-0.8774042532063349,21,374.0,170407.29160780687,0.1225957467936652
935.0,-0.8289863495047506,19,407.0,189786.44011016763,0.17101365049524944
940.0,-0.7960440051293567,17,410.0,184099.46012362675,0.20395599487064336
945.0,-0.8404987222336578,22,413.0,161055.58035918899,0.15950127776634215
950.0,-0.8351911493807722,19,443.0,176684.2544721237,0.16480885061922773
955.0,-0.8375257907140417,18,410.0,160676.45920106772,0.16247420928595832
960.0,-0.8491693045074691,22,399.0,179484.61975646362,0.15083069549253095
965.0,-0.8582214933141933,14,440.0,164044.84046583364,0.14177850668580672
970.0,-0.8429086594039014,13,433.0,181874.01434627583,0.15709134059609864
975.0,-0.8568429761082623,27,441.0,208339.82847144525,0.14315702389173768
980.0,-0.8479910716993444,22,501.0,211083.21603269587,0.1520089283006556
985.0,-0.8317376121134796,18,496.0,222444.94678429767,0.16826238788652034
990.0,-0.8624334181551063,22,489.0,185179.6629840746,0.13756658184489368
995.0,-0.8827762176157832,19,544.0,168446.2435629854,0.11722378238421681
1000.0,-0.8962233859125694,21,544.0,190750.00985362256,0.10377661408743055
